Country_Code;Name;Year_Week;Weekly_Tests;Weekly_Cases;Weekly_Deaths;Weekly_Hospitalizations;Weekly_ICUs;New_Hospitalizations_per_100k;New_ICUs_per_100k;Testing_Rate;Positivity_Rate;Deaths_Per_Million
ALB;Αλβανία;2020-22;;139;1;;;;;;;0,0
ALB;Αλβανία;2020-23;;109;1;;;;;;;0,0
ALB;Αλβανία;2020-24;;275;2;;;;;;;1,0
ALB;Αλβανία;2020-25;;441;8;;;;;;;3,0
ALB;Αλβανία;2020-26;;440;11;;;;;;;4,0
ALB;Αλβανία;2020-27;;491;21;;;;;;;7,0
ALB;Αλβανία;2020-28;;561;17;;;;;;;6,0
ALB;Αλβανία;2020-29;;636;19;;;;;;;7,0
ALB;Αλβανία;2020-30;;673;26;;;;;;;9,0
ALB;Αλβανία;2020-31;;756;28;;;;;;;10,0
ALB;Αλβανία;2020-32;;892;33;;;;;;;11,0
ALB;Αλβανία;2020-33;;969;29;;;;;;;10,0
ALB;Αλβανία;2020-34;;1047;22;;;;;;;8,0
ALB;Αλβανία;2020-35;;953;30;;;;;;;10,0
ALB;Αλβανία;2020-36;;875;36;;;;;;;13,0
ALB;Αλβανία;2020-37;;1098;18;;;;;;;6,0
ALB;Αλβανία;2020-38;;1032;28;;;;;;;10,0
ALB;Αλβανία;2020-39;;874;15;;;;;;;5,0
ALB;Αλβανία;2020-40;;1007;19;;;;;;;7,0
ALB;Αλβανία;2020-41;;1133;24;;;;;;;8,0
ALB;Αλβανία;2020-42;;1656;31;;;;;;;11,0
ALB;Αλβανία;2020-43;;2102;26;;;;;;;9,0
ALB;Αλβανία;2020-44;;2045;41;;;;;;;14,0
ALB;Αλβανία;2020-45;;3004;41;;;;;;;14,0
ALB;Αλβανία;2020-46;;3624;64;;;;;;;22,0
ALB;Αλβανία;2020-47;;4931;76;;;;;;;26,0
ALB;Αλβανία;2020-48;;4864;99;;;;;;;34,0
ALB;Αλβανία;2020-49;;5363;107;;;;;;;37,0
ALB;Αλβανία;2020-50;;5542;98;;;;;;;34,0
ALB;Αλβανία;2020-51;;4473;85;;;;;;;30,0
ALB;Αλβανία;2020-52;;3251;65;;;;;;;23,0
ALB;Αλβανία;2020-53;;3184;40;;;;;;;14,0
ALB;Αλβανία;2021-01;;4157;48;;;;;;;17,0
ALB;Αλβανία;2021-02;;4095;36;;;;;;;13,0
ALB;Αλβανία;2021-03;;4584;38;;;;;;;13,0
ALB;Αλβανία;2021-04;;5853;65;;;;;;;23,0
ALB;Αλβανία;2021-05;;7209;80;;;;;;;28,0
ALB;Αλβανία;2021-06;;7739;95;;;;;;;33,0
ALB;Αλβανία;2021-07;;7171;111;;;;;;;39,0
ALB;Αλβανία;2021-08;;6921;130;;;;;;;45,0
ALB;Αλβανία;2021-09;;5730;143;;;;;;;50,0
ALB;Αλβανία;2021-10;;4577;106;;;;;;;37,0
ALB;Αλβανία;2021-11;;3726;92;;;;;;;32,0
ALB;Αλβανία;2021-12;;2934;73;;;;;;;25,0
ALB;Αλβανία;2021-13;;2397;55;;;;;;;19,0
ALB;Αλβανία;2021-14;;1862;52;;;;;;;18,0
ALB;Αλβανία;2021-15;;1201;25;;;;;;;9,0
ALB;Αλβανία;2021-16;;943;36;;;;;;;13,0
ALB;Αλβανία;2021-17;;701;19;;;;;;;7,0
ALB;Αλβανία;2021-18;;485;15;;;;;;;5,0
ALB;Αλβανία;2021-19;;292;20;;;;;;;7,0
ALB;Αλβανία;2021-20;;194;12;;;;;;;4,0
ALB;Αλβανία;2021-21;;100;6;;;;;;;2,0
ALB;Αλβανία;2021-22;;70;1;;;;;;;0,0
ALB;Αλβανία;2021-23;;80;2;;;;;;;1,0
ALB;Αλβανία;2021-24;;31;1;;;;;;;0,0
ALB;Αλβανία;2021-25;;22;2;;;;;;;1,0
ALB;Αλβανία;2021-26;;23;0;;;;;;;0,0
ALB;Αλβανία;2021-27;;57;0;;;;;;;0,0
ALB;Αλβανία;2021-28;;94;0;;;;;;;0,0
ALB;Αλβανία;2021-29;;189;0;;;;;;;0,0
ALB;Αλβανία;2021-30;;246;1;;;;;;;0,0
ALB;Αλβανία;2021-31;;791;2;;;;;;;1,0
ALB;Αλβανία;2021-32;;2035;5;;;;;;;2,0
ALB;Αλβανία;2021-33;;3377;14;;;;;;;5,0
ALB;Αλβανία;2021-34;;5523;14;;;;;;;5,0
ALB;Αλβανία;2021-35;;6150;23;;;;;;;8,0
ALB;Αλβανία;2021-36;;6029;28;;;;;;;10,0
ALB;Αλβανία;2021-37;;5927;37;;;;;;;13,0
ALB;Αλβανία;2021-38;;4940;60;;;;;;;21,0
ALB;Αλβανία;2021-39;;3901;73;;;;;;;25,0
ALB;Αλβανία;2021-40;;3174;55;;;;;;;19,0
ALB;Αλβανία;2021-41;;3003;52;;;;;;;18,0
ALB;Αλβανία;2021-42;;3725;54;;;;;;;19,0
ALB;Αλβανία;2021-43;;3604;50;;;;;;;17,0
ALB;Αλβανία;2021-44;;3825;31;;;;;;;11,0
ALB;Αλβανία;2021-45;;3950;35;;;;;;;12,0
ALB;Αλβανία;2021-46;;2913;45;;;;;;;16,0
ALB;Αλβανία;2021-47;;3567;54;;;;;;;19,0
ALB;Αλβανία;2021-48;;2175;21;;;;;;;7,0
ALB;Αλβανία;2021-49;;2057;24;;;;;;;8,0
ALB;Αλβανία;2021-50;;1990;32;;;;;;;11,0
ALB;Αλβανία;2021-51;;1932;28;;;;;;;10,0
ALB;Αλβανία;2021-52;;3176;26;;;;;;;9,0
ALB;Αλβανία;2022-01;;8809;20;;;;;;;7,0
ALB;Αλβανία;2022-02;;12943;29;;;;;;;10,0
ALB;Αλβανία;2022-03;;15433;36;;;;;;;13,0
ALB;Αλβανία;2022-04;;7671;29;;;;;;;10,0
ALB;Αλβανία;2022-05;;8883;46;;;;;;;16,0
ALB;Αλβανία;2022-06;;3384;30;;;;;;;10,0
ALB;Αλβανία;2022-07;;2156;28;;;;;;;10,0
ALB;Αλβανία;2022-08;;1363;26;;;;;;;9,0
ALB;Αλβανία;2022-09;;683;18;;;;;;;6,0
ALB;Αλβανία;2022-10;;453;3;;;;;;;1,0
ALB;Αλβανία;2022-11;;425;2;;;;;;;1,0
ALB;Αλβανία;2022-12;;344;4;;;;;;;1,0
ALB;Αλβανία;2022-13;;438;1;;;;;;;0,0
ALB;Αλβανία;2022-14;;349;1;;;;;;;0,0
ALB;Αλβανία;2022-15;;285;3;;;;;;;1,0
ALB;Αλβανία;2022-16;;324;0;;;;;;;0,0
ALB;Αλβανία;2022-17;;339;0;;;;;;;0,0
ALB;Αλβανία;2022-18;;199;1;;;;;;;0,0
ALB;Αλβανία;2022-19;;249;0;;;;;;;0,0
ALB;Αλβανία;2022-20;;249;0;;;;;;;0,0
ALB;Αλβανία;2022-21;;237;0;;;;;;;0,0
ALB;Αλβανία;2022-22;;300;0;;;;;;;0,0
ALB;Αλβανία;2022-23;;330;0;;;;;;;0,0
ALB;Αλβανία;2022-24;;678;0;;;;;;;0,0
ARM;Αρμενία;2020-09;46;1;0;;;;;0;2,17;0,0
ARM;Αρμενία;2020-10;84;0;0;;;;;0;0;0,0
ARM;Αρμενία;2020-11;326;25;0;;;;;0,01;7,67;0,0
ARM;Αρμενία;2020-12;738;168;0;;;;;0,02;22,76;0,0
ARM;Αρμενία;2020-13;1428;230;3;;;;;0,05;16,11;1,0
ARM;Αρμενία;2020-14;2231;398;4;;;;;0,08;17,84;1,0
ARM;Αρμενία;2020-15;2704;191;6;;;;;0,09;7,06;2,0
ARM;Αρμενία;2020-16;5742;278;7;;;;;0,19;4,84;2,0
ARM;Αρμενία;2020-17;5175;455;8;;;;;0,17;8,79;3,0
ARM;Αρμενία;2020-18;6395;640;7;;;;;0,22;10,01;2,0
ARM;Αρμενία;2020-19;7619;927;10;;;;;0,26;12,17;3,0
ARM;Αρμενία;2020-20;9289;1159;15;;;;;0,31;12,48;5,0
ARM;Αρμενία;2020-21;9744;2189;21;;;;;0,33;22,47;7,0
ARM;Αρμενία;2020-22;7074;2621;50;;;;;0,24;37,05;17,0
ARM;Αρμενία;2020-23;11332;3848;69;;;;;0,38;33,96;23,0
ARM;Αρμενία;2020-24;13600;3537;69;;;;;0,46;26,01;23,0
ARM;Αρμενία;2020-25;13243;3601;81;;;;;0,45;27,19;27,0
ARM;Αρμενία;2020-26;13728;4377;76;;;;;0,46;31,88;26,0
ARM;Αρμενία;2020-27;13244;3961;58;;;;;0,45;29,91;20,0
ARM;Αρμενία;2020-28;11872;3363;81;;;;;0,4;28,33;27,0
ARM;Αρμενία;2020-29;11421;2908;76;;;;;0,38;25,46;26,0
ARM;Αρμενία;2020-30;10358;2440;64;;;;;0,35;23,56;22,0
ARM;Αρμενία;2020-31;9629;1733;49;;;;;0,32;18;17,0
ARM;Αρμενία;2020-32;9259;1360;37;;;;;0,31;14,69;12,0
ARM;Αρμενία;2020-33;9240;1253;27;;;;;0,31;13,56;9,0
ARM;Αρμενία;2020-34;9980;1129;34;;;;;0,34;11,31;11,0
ARM;Αρμενία;2020-35;10366;958;25;;;;;0,35;9,24;8,0
ARM;Αρμενία;2020-36;13237;1033;20;;;;;0,45;7,8;7,0
ARM;Αρμενία;2020-37;21766;1079;19;;;;;0,73;4,96;6,0
ARM;Αρμενία;2020-38;24298;1569;14;;;;;0,82;6,46;5,0
ARM;Αρμενία;2020-39;20920;1969;21;;;;;0,7;9,41;7,0
ARM;Αρμενία;2020-40;21858;3096;26;;;;;0,74;14,16;9,0
ARM;Αρμενία;2020-41;19144;3955;43;;;;;0,64;20,66;14,0
ARM;Αρμενία;2020-42;22708;8243;61;;;;;0,77;36,3;21,0
ARM;Αρμενία;2020-43;29670;13143;99;;;;;1;44,3;33,0
ARM;Αρμενία;2020-44;30983;14417;183;;;;;1,04;46,53;62,0
ARM;Αρμενία;2020-45;30650;14170;196;;;;;1,03;46,23;66,0
ARM;Αρμενία;2020-46;24377;10913;204;;;;;0,82;44,77;69,0
ARM;Αρμενία;2020-47;22842;8887;189;;;;;0,77;38,91;64,0
ARM;Αρμενία;2020-48;21734;8544;190;;;;;0,73;39,31;64,0
ARM;Αρμενία;2020-49;20098;7169;184;;;;;0,68;35,67;62,0
ARM;Αρμενία;2020-50;19507;6388;160;;;;;0,66;32,75;54,0
ARM;Αρμενία;2020-51;18023;5500;144;;;;;0,61;30,52;49,0
ARM;Αρμενία;2020-52;17302;4009;138;;;;;0,58;23,17;46,0
ARM;Αρμενία;2020-53;13648;2193;82;;;;;0,46;16,07;28,0
ARM;Αρμενία;2021-01;11225;2104;79;;;;;0,38;18,74;27,0
ARM;Αρμενία;2021-02;14223;2455;63;;;;;0,48;17,26;21,0
ARM;Αρμενία;2021-03;13391;1450;47;;;;;0,45;10,83;16,0
ARM;Αρμενία;2021-04;12449;990;41;;;;;0,42;7,95;14,0
ARM;Αρμενία;2021-05;16202;1062;37;;;;;0,55;6,55;12,0
ARM;Αρμενία;2021-06;18445;1079;24;;;;;0,62;5,85;8,0
ARM;Αρμενία;2021-07;22689;1235;23;;;;;0,76;5,44;8,0
ARM;Αρμενία;2021-08;26310;1656;28;;;;;0,89;6,29;9,0
ARM;Αρμενία;2021-09;20066;2621;29;;;;;0,68;13,06;10,0
ARM;Αρμενία;2021-10;23138;3706;34;;;;;0,78;16,02;11,0
ARM;Αρμενία;2021-11;31512;5328;93;;;;;1,06;16,91;31,0
ARM;Αρμενία;2021-12;34462;6604;116;;;;;1,16;19,16;39,0
ARM;Αρμενία;2021-13;34003;6317;128;;;;;1,15;18,58;43,0
ARM;Αρμενία;2021-14;29357;6183;143;;;;;0,99;21,06;48,0
ARM;Αρμενία;2021-15;31426;5703;143;;;;;1,06;18,15;48,0
ARM;Αρμενία;2021-16;28089;4768;140;;;;;0,95;16,97;47,0
ARM;Αρμενία;2021-17;27920;3575;121;;;;;0,94;12,8;41,0
ARM;Αρμενία;2021-18;23069;2407;95;;;;;0,78;10,43;32,0
ARM;Αρμενία;2021-19;22369;1590;89;;;;;0,75;7,11;30,0
ARM;Αρμενία;2021-20;22956;1088;69;;;;;0,77;4,74;23,0
ARM;Αρμενία;2021-21;21954;688;40;;;;;0,74;3,13;13,0
ARM;Αρμενία;2021-22;21039;544;26;;;;;0,71;2,59;9,0
ARM;Αρμενία;2021-23;22456;502;26;;;;;0,76;2,24;9,0
ARM;Αρμενία;2021-24;25176;545;14;;;;;0,85;2,16;5,0
ARM;Αρμενία;2021-25;25183;570;10;;;;;0,85;2,26;3,0
ARM;Αρμενία;2021-26;27818;756;18;;;;;0,94;2,72;6,0
ARM;Αρμενία;2021-27;32579;835;18;;;;;1,1;2,56;6,0
ARM;Αρμενία;2021-28;32960;1042;22;;;;;1,11;3,16;7,0
ARM;Αρμενία;2021-29;39185;1368;21;;;;;1,32;3,49;7,0
ARM;Αρμενία;2021-30;40203;1541;32;;;;;1,35;3,83;11,0
ARM;Αρμενία;2021-31;45949;1818;31;;;;;1,55;3,96;10,0
ARM;Αρμενία;2021-32;43639;2401;45;;;;;1,47;5,5;15,0
ARM;Αρμενία;2021-33;48963;3076;57;;;;;1,65;6,28;19,0
ARM;Αρμενία;2021-34;45660;3702;71;;;;;1,54;8,11;24,0
ARM;Αρμενία;2021-35;42392;3689;88;;;;;1,43;8,7;30,0
ARM;Αρμενία;2021-36;39687;3825;91;;;;;1,34;9,64;31,0
ARM;Αρμενία;2021-37;38630;4750;129;;;;;1,3;12,3;43,0
ARM;Αρμενία;2021-38;38344;4945;120;;;;;1,29;12,9;40,0
ARM;Αρμενία;2021-39;62301;6145;121;;;;;2,1;9,86;41,0
ARM;Αρμενία;2021-40;56068;7666;177;;;;;1,89;13,67;60,0
ARM;Αρμενία;2021-41;86137;9635;229;;;;;2,9;11,19;77,0
ARM;Αρμενία;2021-42;109364;13377;235;;;;;3,68;12,23;79,0
ARM;Αρμενία;2021-43;103624;12958;315;;;;;3,49;12,5;106,0
ARM;Αρμενία;2021-44;72862;12107;342;;;;;2,45;16,62;115,0
ARM;Αρμενία;2021-45;69451;8530;346;;;;;2,34;12,28;117,0
ARM;Αρμενία;2021-46;58617;5112;262;;;;;1,97;8,72;88,0
ARM;Αρμενία;2021-47;49062;3856;236;;;;;1,65;7,86;80,0
ARM;Αρμενία;2021-48;45061;2792;169;;;;;1,52;6,2;57,0
ARM;Αρμενία;2021-49;46102;1815;119;;;;;1,55;3,94;40,0
ARM;Αρμενία;2021-50;45726;1098;97;;;;;1,54;2,4;33,0
ARM;Αρμενία;2021-51;43212;845;44;;;;;1,46;1,96;15,0
ARM;Αρμενία;2021-52;37218;526;34;;;;;1,25;1,41;11,0
ARM;Αρμενία;2022-01;30612;848;24;;;;;1,03;2,77;8,0
ARM;Αρμενία;2022-02;36506;1762;18;;;;;1,23;4,83;6,0
ARM;Αρμενία;2022-03;34870;4094;9;;;;;1,17;11,74;3,0
ARM;Αρμενία;2022-04;47463;14722;18;;;;;1,6;31,02;6,0
ARM;Αρμενία;2022-05;56300;23524;40;;;;;1,9;41,78;13,0
ARM;Αρμενία;2022-06;45166;16422;81;;;;;1,52;36,36;27,0
ARM;Αρμενία;2022-07;36417;9085;155;;;;;1,23;24,95;52,0
ARM;Αρμενία;2022-08;29717;4229;127;;;;;1;14,23;43,0
ARM;Αρμενία;2022-09;24359;1648;87;;;;;0,82;6,77;29,0
ARM;Αρμενία;2022-10;17527;663;36;;;;;0,59;3,78;12,0
ARM;Αρμενία;2022-11;16116;303;23;;;;;0,54;1,88;8,0
ARM;Αρμενία;2022-12;16195;151;15;;;;;0,55;0,93;5,0
ARM;Αρμενία;2022-13;14478;116;7;;;;;0,49;0,8;2,0
ARM;Αρμενία;2022-14;17070;103;3;;;;;0,58;0,6;1,0
ARM;Αρμενία;2022-15;17220;85;1;;;;;0,58;0,49;0,0
ARM;Αρμενία;2022-16;19747;63;1;;;;;0,67;0,32;0,0
ARM;Αρμενία;2022-17;18667;46;0;;;;;0,63;0,25;0,0
ARM;Αρμενία;2022-18;12260;6;0;;;;;0,41;0,05;0,0
ARM;Αρμενία;2022-19;10057;23;1;;;;;0,34;0,23;0,0
ARM;Αρμενία;2022-20;11118;17;0;;;;;0,37;0,15;0,0
ARM;Αρμενία;2022-21;10307;22;1;;;;;0,35;0,21;0,0
ARM;Αρμενία;2022-22;1467;24;1;;;;;0,05;1,64;0,0
ARM;Αρμενία;2022-23;;43;4;;;;;;;1,0
ARM;Αρμενία;2022-24;;38;0;;;;;;;0,0
AUT;Αυστρία;2020-01;;0;0;;;;;;;0,0
AUT;Αυστρία;2020-02;;0;0;;;;;;;0,0
AUT;Αυστρία;2020-03;;0;0;;;;;;;0,0
AUT;Αυστρία;2020-04;;0;0;;;;;;;0,0
AUT;Αυστρία;2020-05;;0;0;;;;;;;0,0
AUT;Αυστρία;2020-06;;0;0;;;;;;;0,0
AUT;Αυστρία;2020-07;;0;0;;;;;;;0,0
AUT;Αυστρία;2020-08;;0;0;;;;;;;0,0
AUT;Αυστρία;2020-09;;12;0;;;;;;;0,0
AUT;Αυστρία;2020-10;;114;0;;;;;;;0,0
AUT;Αυστρία;2020-11;;874;2;;;;;;;0,0
AUT;Αυστρία;2020-12;;3068;31;;;;;;;3,0
AUT;Αυστρία;2020-13;;5128;101;;;;;;;11,0
AUT;Αυστρία;2020-14;;3116;125;;;;;;;14,0
AUT;Αυστρία;2020-15;12339;1838;150;;;;;0,14;14,9;17,0
AUT;Αυστρία;2020-16;58488;684;118;;;;;0,66;1,17;13,0
AUT;Αυστρία;2020-17;33443;448;75;;;;;0,38;1,34;8,0
AUT;Αυστρία;2020-18;26598;312;42;;;;;0,3;1,17;5,0
AUT;Αυστρία;2020-19;42153;264;24;;;;;0,47;0,63;3,0
AUT;Αυστρία;2020-20;46001;335;9;;;;;0,52;0,73;1,0
AUT;Αυστρία;2020-21;39348;265;14;;;;;0,44;0,67;2,0
AUT;Αυστρία;2020-22;46677;195;4;;;;;0,52;0,42;0,0
AUT;Αυστρία;2020-23;41063;227;7;;;;;0,46;0,55;1,0
AUT;Αυστρία;2020-24;35243;172;8;;;;;0,4;0,49;1,0
AUT;Αυστρία;2020-25;15775;248;12;;;;;0,18;1,57;1,0
AUT;Αυστρία;2020-26;61905;335;9;;;;;0,7;0,54;1,0
AUT;Αυστρία;2020-27;45284;640;2;;;;;0,51;1,41;0,0
AUT;Αυστρία;2020-28;48936;596;3;;;;;0,55;1,22;0,0
AUT;Αυστρία;2020-29;51929;784;2;;;;;0,58;1,51;0,0
AUT;Αυστρία;2020-30;99229;872;4;;;;;1,11;0,88;0,0
AUT;Αυστρία;2020-31;57416;794;5;;;;;0,65;1,38;1,0
AUT;Αυστρία;2020-32;56554;722;4;;;;;0,64;1,28;0,0
AUT;Αυστρία;2020-33;56622;1462;6;;;;;0,64;2,58;1,0
AUT;Αυστρία;2020-34;76497;1907;3;;;;;0,86;2,49;0,0
AUT;Αυστρία;2020-35;77105;1941;1;;;;;0,87;2,52;0,0
AUT;Αυστρία;2020-36;83733;2268;4;;;;;0,94;2,71;0,0
AUT;Αυστρία;2020-37;86241;3997;11;;;;;0,97;4,63;1,0
AUT;Αυστρία;2020-38;102617;5211;15;;;;;1,15;5,08;2,0
AUT;Αυστρία;2020-39;110816;4656;25;;;;;1,24;4,2;3,0
AUT;Αυστρία;2020-40;130874;5597;30;;;;;1,47;4,28;3,0
AUT;Αυστρία;2020-41;124663;7486;50;;;;;1,4;6;6,0
AUT;Αυστρία;2020-42;129647;9903;57;;;;;1,46;7,64;6,0
AUT;Αυστρία;2020-43;158997;18273;102;;;;;1,79;11,49;11,0
AUT;Αυστρία;2020-44;167926;31613;234;;;;;1,89;18,83;26,0
AUT;Αυστρία;2020-45;199567;44758;365;;;;;2,24;22,43;41,0
AUT;Αυστρία;2020-46;215044;47880;549;;;;;2,42;22,27;61,0
AUT;Αυστρία;2020-47;207745;40742;671;;;;;2,33;19,61;75,0
AUT;Αυστρία;2020-48;196461;31162;729;;;;;2,21;15,86;82,0
AUT;Αυστρία;2020-49;163770;23078;776;;;;;1,84;14,09;87,0
AUT;Αυστρία;2020-50;162984;18701;696;;;;;1,83;11,47;78,0
AUT;Αυστρία;2020-51;185766;14864;587;;;;;2,09;8;66,0
AUT;Αυστρία;2020-52;163961;13340;460;;;;;1,84;8,14;51,0
AUT;Αυστρία;2020-53;127657;14894;397;;;;;1,43;11,67;44,0
AUT;Αυστρία;2021-01;137035;14633;347;;;;;1,54;10,68;39,0
AUT;Αυστρία;2021-02;911735;10946;360;;;;;10,24;1,2;40,0
AUT;Αυστρία;2021-03;1144351;10165;297;;;;;12,86;0,89;33,0
AUT;Αυστρία;2021-04;655713;9513;292;;;;;7,37;1,45;33,0
AUT;Αυστρία;2021-05;960284;9119;220;;;;;10,79;0,95;25,0
AUT;Αυστρία;2021-06;1477892;9457;180;;;;;16,6;0,64;20,0
AUT;Αυστρία;2021-07;1500910;11635;151;;;;;16,86;0,78;17,0
AUT;Αυστρία;2021-08;1582385;14195;147;;;;;17,78;0,9;16,0
AUT;Αυστρία;2021-09;1651867;16324;132;;;;;18,56;0,99;15,0
AUT;Αυστρία;2021-10;1829934;18225;159;;;;;20,56;1;18,0
AUT;Αυστρία;2021-11;1991339;21094;183;;;;;22,37;1,06;20,0
AUT;Αυστρία;2021-12;2081325;22326;177;;;;;23,38;1,07;20,0
AUT;Αυστρία;2021-13;;20788;215;;;;;;;24,0
AUT;Αυστρία;2021-14;2067620;17616;207;;;;;23,23;0,85;23,0
AUT;Αυστρία;2021-15;;16822;202;;;;;;;23,0
AUT;Αυστρία;2021-16;;15048;161;;;;;;;18,0
AUT;Αυστρία;2021-17;;12537;155;;;;;;;17,0
AUT;Αυστρία;2021-18;;9021;113;;;;;;;13,0
AUT;Αυστρία;2021-19;;5736;78;;;;;;;9,0
AUT;Αυστρία;2021-20;;4156;54;;;;;;;6,0
AUT;Αυστρία;2021-21;;3160;45;;;;;;;5,0
AUT;Αυστρία;2021-22;4859495;2424;33;;;;;54,59;0,05;4,0
AUT;Αυστρία;2021-23;5649558;1685;22;;;;;63,47;0,03;2,0
AUT;Αυστρία;2021-24;;1002;15;;;;;;;2,0
AUT;Αυστρία;2021-25;5452121;679;12;;;;;61,25;0,01;1,0
AUT;Αυστρία;2021-26;4807705;633;9;;;;;54,01;0,01;1,0
AUT;Αυστρία;2021-27;4072081;1093;2;;;;;45,75;0,03;0,0
AUT;Αυστρία;2021-28;3403230;2193;4;;;;;38,23;0,06;0,0
AUT;Αυστρία;2021-29;2807249;2533;5;;;;;31,54;0,09;1,0
AUT;Αυστρία;2021-30;3220784;3251;4;;;;;36,18;0,1;0,0
AUT;Αυστρία;2021-31;2714307;3667;9;;;;;30,49;0,14;1,0
AUT;Αυστρία;2021-32;2584647;5901;8;;;;;29,04;0,23;1,0
AUT;Αυστρία;2021-33;2771748;8065;7;;;;;31,14;0,29;1,0
AUT;Αυστρία;2021-34;2703030;9436;27;;;;;30,37;0,35;3,0
AUT;Αυστρία;2021-35;2840922;11306;37;;;;;31,92;0,4;4,0
AUT;Αυστρία;2021-36;3308862;14060;38;;;;;37,17;0,42;4,0
AUT;Αυστρία;2021-37;2975110;13748;64;;;;;33,42;0,46;7,0
AUT;Αυστρία;2021-38;3163381;11763;67;;;;;35,54;0,37;8,0
AUT;Αυστρία;2021-39;3015264;12594;56;;;;;33,88;0,42;6,0
AUT;Αυστρία;2021-40;3662031;12784;61;;;;;41,14;0,35;7,0
AUT;Αυστρία;2021-41;3594537;15360;77;;;;;40,38;0,43;9,0
AUT;Αυστρία;2021-42;3690879;23855;73;;;;;41,47;0,65;8,0
AUT;Αυστρία;2021-43;3074257;34574;91;;;;;34,54;1,12;10,0
AUT;Αυστρία;2021-44;4763048;56501;149;;;;;53,51;1,19;17,0
AUT;Αυστρία;2021-45;4309646;78822;265;;;;;48,42;1,83;30,0
AUT;Αυστρία;2021-46;5909773;97281;306;;;;;66,39;1,65;34,0
AUT;Αυστρία;2021-47;7827648;82683;390;;;;;87,94;1,06;44,0
AUT;Αυστρία;2021-48;6021454;50887;378;;;;;67,65;0,85;42,0
AUT;Αυστρία;2021-49;5066057;29305;303;;;;;56,92;0,58;34,0
AUT;Αυστρία;2021-50;5990972;18860;213;;;;;67,31;0,31;24,0
AUT;Αυστρία;2021-51;4770559;14638;109;;;;;53,6;0,31;12,0
AUT;Αυστρία;2021-52;4844026;23126;98;;;;;54,42;0,48;11,0
AUT;Αυστρία;2022-01;4168221;62443;69;;;;;46,83;1,5;8,0
AUT;Αυστρία;2022-02;7970300;111045;65;;;;;89,54;1,39;7,0
AUT;Αυστρία;2022-03;7790563;176107;72;;;;;87,52;2,26;8,0
AUT;Αυστρία;2022-04;7923740;226989;99;;;;;89,02;2,86;11,0
AUT;Αυστρία;2022-05;7927760;231394;131;;;;;89,07;2,92;15,0
AUT;Αυστρία;2022-06;6113208;216500;172;;;;;68,68;3,54;19,0
AUT;Αυστρία;2022-07;6216441;195946;189;;;;;69,84;3,15;21,0
AUT;Αυστρία;2022-08;5714168;185634;205;;;;;64,2;3,25;23,0
AUT;Αυστρία;2022-09;5794561;217174;208;;;;;65,1;3,75;23,0
AUT;Αυστρία;2022-10;5859407;299437;180;;;;;65,83;5,11;20,0
AUT;Αυστρία;2022-11;6155757;316254;232;;;;;69,16;5,14;26,0
AUT;Αυστρία;2022-12;4714316;248260;406;;;;;52,96;5,27;45,0
AUT;Αυστρία;2022-13;4598686;151741;192;;;;;51,66;3,3;21,0
AUT;Αυστρία;2022-14;3450406;96634;184;;;;;38,76;2,8;21,0
AUT;Αυστρία;2022-15;1472830;63345;203;;;;;16,55;4,3;23,0
AUT;Αυστρία;2022-16;1492969;49036;122;;;;;16,77;3,28;14,0
AUT;Αυστρία;2022-17;1403772;40367;73;;;;;15,77;2,88;8,0
AUT;Αυστρία;2022-18;1469716;36998;38;;;;;16,51;2,52;4,0
AUT;Αυστρία;2022-19;1621328;29794;28;;;;;18,21;1,84;3,0
AUT;Αυστρία;2022-20;1289409;20285;20;;;;;14,49;1,57;2,0
AUT;Αυστρία;2022-21;1245967;15302;16;;;;;14;1,23;2,0
AUT;Αυστρία;2022-22;1091054;19517;18;;;;;12,26;1,79;2,0
AUT;Αυστρία;2022-23;798495;25491;11;;;;;8,97;3,19;1,0
AUT;Αυστρία;2022-24;761356;41031;9;;;;;8,55;5,39;1,0
AZE;Αζερμπαϊτζάν;2020-10;;9;0;;;;;;;0,0
AZE;Αζερμπαϊτζάν;2020-11;;14;1;;;;;;;0,0
AZE;Αζερμπαϊτζάν;2020-12;;42;0;;;;;;;0,0
AZE;Αζερμπαϊτζάν;2020-13;;144;3;;;;;;;0,0
AZE;Αζερμπαϊτζάν;2020-14;;375;3;;;;;;;0,0
AZE;Αζερμπαϊτζάν;2020-15;;514;4;;;;;;;0,0
AZE;Αζερμπαϊτζάν;2020-16;;300;8;;;;;;;1,0
AZE;Αζερμπαϊτζάν;2020-17;;247;2;;;;;;;0,0
AZE;Αζερμπαϊτζάν;2020-18;;287;4;;;;;;;0,0
AZE;Αζερμπαϊτζάν;2020-19;;587;7;;;;;;;1,0
AZE;Αζερμπαϊτζάν;2020-20;;755;7;;;;;;;1,0
AZE;Αζερμπαϊτζάν;2020-21;;848;10;;;;;;;1,0
AZE;Αζερμπαϊτζάν;2020-22;;1372;14;;;;;;;1,0
AZE;Αζερμπαϊτζάν;2020-23;;2059;25;;;;;;;2,0
AZE;Αζερμπαϊτζάν;2020-24;;2404;31;;;;;;;3,0
AZE;Αζερμπαϊτζάν;2020-25;;2772;35;;;;;;;3,0
AZE;Αζερμπαϊτζάν;2020-26;;3695;44;;;;;;;4,0
AZE;Αζερμπαϊτζάν;2020-27;;3900;52;;;;;;;5,0
